block_type,block_type_name,inventory_item_type
3753,PixelPlatformForestGreen,0
3754,PixelPlatformJapaneseLaurel,0
3755,PixelPlatformKorma,0
3756,PixelPlatformTuscany,0
3757,BlueprintWeaponSwordMantel,9
3758,WeaponSwordMantel,5
3759,BlueprintWeaponAxeOutlander,9
3760,WeaponAxeOutlander,5
3761,WingsEmerald,4
3762,OverallsRobochick,4
3763,GlovesRobochick,4
3764,MaskRobochick,4
3765,WeaponGunTeslapistol,5
3766,BlueprintWeaponGunTeslapistol,9
3767,BlueprintWeaponSwordTentacle,9
3768,WeaponSwordTentacle,5
3769,PetDog,0
3770,ShirtTuxedoGreen,4
3771,HatEarmuffsSilencer,4
3772,MaskLiarsNose,4
3773,MaskSurgicalWhite,4
3774,LureLuckyLure,7
3775,MaskEggHunterTribe20,4
3776,WeaponEggHunterTribe20,5
3777,EarRingGoldspeech,4
3778,FamiliarByteCoin1A,10
3779,ConsumableNetherPresent,7
3780,WeaponNetherKey,5
3781,WeaponDualNetherBlades,5
3782,PotionDamageFightingNetherMiniboss1,7
3783,OverallsHotDog,4
3784,HatFoil,4
3785,HatHelmetVisorPWRYellow,4
3786,GlovesPWRYellow,4
3787,ShoesPWRYellow,4
3788,SuitPWRYellow,4
3789,BlueprintHatHelmetVisorPWRYellow,9
3790,BlueprintGlovesPWRYellow,9
3791,BlueprintShoesPWRYellow,9
3792,BlueprintSuitPWRYellow,9
3793,HatStrawberry,4
3794,HatCookingPot,4
3795,HatTrafficCone,4
3796,MaskBanditSkull,4
3797,MaskOwl,4
3798,MaskEarth,4
3799,MaskSynthwave,4
3800,HatAlienController,4
3801,SuitSuperheroHulkYellow,4
3802,HatCrab,4
3803,HatHelmetLegionaryPlain,4
3804,HatHelmetLegionaryOfficer,4
3805,HatHelmetLegionaryGeneral,4
3806,HatHelmetSpartan,4
3807,ShoesLegionary,4
3808,ShoesSpartan,4
3809,ShirtLegionaryPlain,4
3810,ShirtLegionaryOfficer,4
3811,ShirtSpartan,4
3812,TogaSenator,4
3813,HatCrownSenator,4
3814,HatHelmetGladiator,4
3815,PetCat,0
3816,PetSlime,0
3817,GlovesSpartanWristGuards,4
3818,DressGreek,4
3819,SuitSleevlesRed,4
3820,HatSombrero2020,4
3821,Pinata2020,0
3822,VirtualPetDog,7
3823,VirtualPetCat,7
3824,VirtualPetSlime,7
3825,DressWaterfall,4
3826,HatIceCream,4
3827,GlassesSunRetrospectacular,4
3828,NeckFloaterDoughnut,4
3829,WeaponVihta,5
3830,WingsWatermelon,4
3831,WeaponStaffStarfish,5
3832,PetShopBackground1,1
3833,PetShopBackground2,1
3834,PetShopBackground3,1
3835,PetShopBackground4,1
3836,PetShopBackground5,1
3837,PetShopBackground6,1
3838,PetShopBackground7,1
3839,PetShopBackground8,1
3840,PetShopBackground9,1
3841,PetShopBackground10,1
3842,PetShopBackground11,1
3843,PetShopBackground12,1
3844,PetShopBackground13,1
3845,PetShopBackground14,1
3846,PetShopBackground15,1
3847,OverallsBanana,4
3848,RobesLight,4
3849,HubSignPetShop1,0
3850,HubSignPetShop2,0
3851,HubSignPetShop3,0
3852,HubSignPetShop4,0
3853,HubSignPetShop5,0
3854,HubSignPetShop6,0
3855,PetFoodDogBasic,7
3856,PetFoodDogPremium,7
3857,PetFoodCatBasic,7
3858,PetFoodCatPremium,7
3859,PetFoodSlimeBasic,7
3860,PetFoodSlimePremium,7
3861,PetMedicineBasic,7
3862,PetMedicinePremium,7
3863,FamiliarTeddy1A,10
3864,FamiliarTeddy2A,10
3865,FamiliarTeddy3A,10
3866,HatHoodLight,4
3867,HatHelmetSpace,4
3868,ShoesSpace,4
3869,GlowesSpace,4
3870,OverallsSpace,4
3871,HatHelmetLight,4
3872,ShirtArmorLight,4
3873,PantsArmorLight,4
3874,ShoesLight,4
3875,HatHelmetHercules,4
3876,ShirtArmorHercules,4
3877,WeaponClubHercules,5
3878,WeaponSpearRoman,5
3879,WeaponSwordSpartan,5
3880,WeaponSwordRoman,5
3881,BackHandShieldRoman,4
3882,BackHandShieldSpartan,4
3883,WiringTriggerPressurePadCustom,0
3884,CeilingLampLight,0
3885,CeilingLampDark,0
3886,WiringTriggerPuzzleLoreLight,0
3887,WiringTriggerPuzzleLoreDark,0
3888,FamiliarCrown1A,10
3889,BubblegumMachinePink,0
3890,ConsumableBubblegumTokenBronze,7
3891,ConsumableBubblegumTokenSilver,7
3892,ConsumableBubblegumTokenGold,7
3893,WeaponPopsicle,5
3894,HatHaloSpectral,4
3895,JetPackSpectral,4
3896,WingsSpectral,4
3897,ContactLensesSpectral,4
3898,NecklaceRainbow,4
3899,GlassesVisorSpectral,4
3900,WeaponSwordSpectral,5
3901,WeaponGunSpectral,5
3902,HairSpectral,4
3903,BlueprintWeaponSwordPiranha,9
3904,WeaponSwordPiranha,5
3905,MetalBackgroundSpecial,1
3906,BackgroundCryptic01,1
3907,BackgroundCryptic02,1
3908,BackgroundCryptic03,1
3909,BackgroundCryptic04,1
3910,BackgroundCryptic05,1
3911,BackgroundCryptic06,1
3912,BlockFaction1,0
3913,BlockFaction2,0
3914,HairDreadlocksBlue,4
3915,ShirtBeachBelly,4
3916,HatBeach,4
3917,SkirtTowel,4
3918,PantsShortsGreen,4
3919,WeaponBoomerang,5
3920,HatSteam3yo,4
3921,OrbLightingNone,7
3922,OrbLightingDark,7
3923,TempleBrick1,0
3924,TempleBrick2,0
3925,TempleBrick3,0
3926,TempleBlock,0
3927,TempleBlockDecorative1,0
3928,TempleBlockDecorative2,0
3929,TempleBrickBackground,1
3930,TempleIndentTopBackground,1
3931,TempleIndentMiddleBackground,1
3932,TempleIndentBottomBackground,1
3933,TempleStripesBackground,1
3934,TemplePlainBackground,1
3935,TemplePatternBackground,1
3936,TemplePlainDirtyBackground,1
3937,TempleDecorationTopLeftBackground,1
3938,TempleDecorationTopRightBackground,1
3939,TempleDecorationBottomLeftBackground,1
3940,TempleDecorationBottomRightBackground,1
3941,TempleDecorationTopBackground,1
3942,TempleDecorationBottomBackground,1
3943,TempleDecorationLeftBackground,1
3944,TempleDecorationRightBackground,1
3945,TempleDecorationStoneBackground,1
3946,TempleDarkPlainBackground,1
3947,TempleDarkStipesBackground,1
3948,TempleDarkDecorationBackground,1
3949,TemplePillar,0
3950,TempleRocks,0
3951,TempleWoodenPlatform,0
3952,TempleStonePlatform,0
3953,TempleStoneTable,0
3954,TempleBench,0
3955,TempleWoodenSupport,0
3956,TempleBrazier,0
3957,TempleHangingBrazier,0
3958,TempleRoofLeft,0
3959,TempleRoofRight,0
3960,IvyPlant,0
3961,SaunaStove,0
3962,SoapBubbleMachineFrog,0
3963,ArtificialSun,0
3964,PortalCryptic,0
3965,PortalPixelMines,0
3966,PortalMineExit,0
3967,MiningCartClaim,0
3968,MiningTombStone,0
3969,ConsumableMineKeyLevel2,7
3970,ConsumableMineKeyLevel3,7
3971,ConsumableMineKeyLevel4,7
3972,ConsumableMineKeyLevel5,7
3973,OrbLightingMining,7
3974,MiningLightCrystalSmall,0
3975,MiningLightCrystalMedium,0
3976,MiningLightCrystalLarge,0
3977,MiningTimeCrystalSmall,0
3978,MiningTimeCrystalMedium,0
3979,MiningTimeCrystalLarge,0
3980,MiningSoil1,0
3981,MiningSoil2,0
3982,MiningSoil3,0
3983,MiningSoil4,0
3984,MiningSoil5,0
3985,MiningRockHard2,0
3986,MiningRockHard3,0
3987,MiningLava1,0
3988,MiningBedrock3,0
3989,MiningRockSoft1,0
3990,MiningBedrock2,0
3991,MiningRockMedium1,0
3992,MiningRockHard1,0
3993,MiningBedrock1,0
3994,MiningWoodBlock1,0
3995,MiningGemStoneDiamond,0
3996,MiningGemStoneEmerald,0
3997,MiningGemStoneMoonStone,0
3998,MiningGemStoneOpal,0
3999,MiningGemStoneRuby,0
4000,MiningGemStoneSapphire,0
4001,MiningGemStoneSunStone,0
4002,MiningGemStoneTopaz,0
4003,MiningGemStoneZircon,0
4004,MiningBackground1,1
4005,MiningBackground2,1
4006,MiningBackground3,1
4007,MiningBackground4,1
4008,MiningBackground5,1
4009,MiningBackground6,1
4010,MiningBackground7,1
4011,MiningBackground8,1
4012,MiningGemDiamondTiny,7
4013,MiningGemDiamondSmall,7
4014,MiningGemDiamondMedium,7
4015,MiningGemDiamondLarge,7
4016,MiningGemDiamondHuge,7
4017,MiningGemEmeraldTiny,7
4018,MiningGemEmeraldSmall,7
4019,MiningGemEmeraldMedium,7
4020,MiningGemEmeraldLarge,7
4021,MiningGemEmeraldHuge,7
4022,MiningGemMoonStoneTiny,7
4023,MiningGemMoonStoneSmall,7
4024,MiningGemMoonStoneMedium,7
4025,MiningGemMoonStoneLarge,7
4026,MiningGemMoonStoneHuge,7
4027,MiningGemOpalTiny,7
4028,MiningGemOpalSmall,7
4029,MiningGemOpalMedium,7
4030,MiningGemOpalLarge,7
4031,MiningGemOpalHuge,7
4032,MiningGemRubyTiny,7
4033,MiningGemRubySmall,7
4034,MiningGemRubyMedium,7
4035,MiningGemRubyLarge,7
4036,MiningGemRubyHuge,7
4037,MiningGemSapphireTiny,7
4038,MiningGemSapphireSmall,7
4039,MiningGemSapphireMedium,7
4040,MiningGemSapphireLarge,7
4041,MiningGemSapphireHuge,7
4042,MiningGemSunStoneTiny,7
4043,MiningGemSunStoneSmall,7
4044,MiningGemSunStoneMedium,7
4045,MiningGemSunStoneLarge,7
4046,MiningGemSunStoneHuge,7
4047,MiningGemTopazTiny,7
4048,MiningGemTopazSmall,7
4049,MiningGemTopazMedium,7
4050,MiningGemTopazLarge,7
4051,MiningGemTopazHuge,7
4052,MiningGemZirconTiny,7
4053,MiningGemZirconSmall,7
4054,MiningGemZirconMedium,7
4055,MiningGemZirconLarge,7
4056,MiningGemZirconHuge,7
4057,MiningEntranceBackground0,1
4058,MiningEntranceBackground1,1
4059,MiningEntranceBackground2,1
4060,MiningEntranceBackground3,1
4061,MiningEntranceBackground4,1
4062,MiningEntranceBackground5,1
4063,MiningEntranceBackground6,1
4064,MiningEntranceBackground7,1
4065,MiningEntranceBackground8,1
4066,MiningEntranceBackground9,1
4067,MiningEntranceBackground10,1
4068,MiningEntranceBackground11,1
4069,MiningEntranceBackground12,1
4070,MiningEntranceBackground13,1
4071,MiningEntranceBackground14,1
4072,MiningEntranceBackground15,1
4073,MiningEntranceBackground16,1
4074,MiningEntranceBackground17,1
4075,MiningEntranceBackground18,1
4076,MiningEntranceBackground19,1
4077,MiningEntranceBackground20,1
4078,MiningEntranceBackground21,1
4079,MiningShaftBackground0,1
4080,MiningShaftBackground1,1
4081,MiningShaftBackground2,1
4082,MiningShaftBackground3,1
4083,MiningShaftBackground4,1
4084,MiningShaftBackground5,1
4085,MiningCartProp,0
4086,InvisibleBackground,1
4087,WeaponPickaxeCrappy,5
4088,WeaponPickaxeFlimsy,5
4089,WeaponPickaxeBasic,5
4090,WeaponPickaxeSturdy,5
4091,WeaponPickaxeHeavy,5
4092,WeaponPickaxeMaster,5
4093,WeaponPickaxeEpic,5
4094,TrophyMiningGemstoneDiamond,0
4095,TrophyMiningGemstoneEmerald,0
4096,TrophyMiningGemstoneMoonStone,0
4097,TrophyMiningGemstoneOpal,0
4098,TrophyMiningGemstoneRuby,0
4099,TrophyMiningGemstoneSapphire,0
4100,TrophyMiningGemstoneSunStone,0
4101,TrophyMiningGemstoneTopaz,0
4102,TrophyMiningGemstoneZircon,0
4103,PortalMiningEntry,0
4104,MiningHideEntrancePortalWater,3
4105,NecklacePendantBrightness,4
4106,NecklacePendantMoment,4
4107,GlassesDeepDweller,4
4108,GlassesExcavator,4
4109,HatBandHeadlamp,4
4110,HatHelmetMining,4
4111,HatHelmetExcavator,4
4112,HatDeepDweller,4
4113,GlassesMonocleAppraisal,4
4114,ShoesExcavator,4
4115,GlovesExcavator,4
4116,ShoesDeepDweller,4
4117,MoustacheExcavator,4
4118,BeardDeepDweller,4
4119,BackMinerBackpack,4
4120,MaskGasMiner,4
4121,HatEarsMouse,4
4122,TailMouse,4
4123,ShirtDeepDweller,4
4124,PantsDeepDweller,4
4125,BackhandItemCanaryBird,4
4126,OrbWeatherMining,7
4127,MiningMushrooms1,0
4128,MiningMushrooms2,0
4129,MiningMushrooms3,0
4130,MiningCrate1,0
4131,MiningIngredientShoe,7
4132,MiningIngredientRustyNail,7
4133,MiningIngredientRope,7
4134,MiningIngredientTinCan,7
4135,MiningIngredientMatchBox,7
4136,MiningIngredientBucket,7
4137,MiningIngredientGoldTooth,7
4138,MiningIngredientSilverCoin,7
4139,MiningIngredientPocketWatch,7
4140,ShirtExcavator,4
4141,OrbLightingLesserDark,7
4142,OrbLightingGreatDark,7
4143,MiningStalactitesTop,0
4144,MiningStalactitesBottom,0
4145,MiningRocks1,0
4146,MiningRocks2,0
4147,MiningStackedRocks1,0
4148,MiningStackedRocks2,0
4149,MiningCrate2,0
4150,MiningCrate3,0
4151,MiningBat,0
4152,MiningSpider,0
4153,MiningTorch,0
4154,MiningNuggetBronze,7
4155,MiningNuggetSilver,7
4156,MiningNuggetGold,7
4157,MiningNuggetPlatinum,7
4158,HatHelmetWatermelon,4
4159,MaskFaceSkull,4
4160,CapeNecromancer,4
4161,ConsumableMiningPickaxeRepairKit,7
4162,MiningNuggetDark,7
4163,HubSignMining1,0
4164,HubSignMining2,0
4165,HubSignMining3,0
4166,HubSignMining4,0
4167,HubSignMining5,0
4168,HubSignMining6,0
4169,MiningWheelOfFortune,0
4170,MiningDarkStone,7
4171,ConsumableMiningToken,7
4172,JetPackLongJumpAchievement,4
4173,MiningDarkVendorBackground1,1
4174,MiningDarkVendorBackground2,1
4175,MiningDarkVendorBackground3,1
4176,MiningDarkVendorBackground4,1
4177,MiningDarkVendorBackground5,1
4178,MiningDarkVendorBackground6,1
4179,MiningDarkVendorBackground7,1
4180,MiningDarkVendorBackground8,1
4181,MiningDarkVendorBackground9,1
4182,ShirtHoodieWhite,4
4183,WeaponAxeBone,5
4184,WeaponSwordSabreGolden,5
4185,CoatWitchHunter,4
4186,PantsWitchHunter,4
4187,HatWitchHunter,4
4188,ShoesWitchHunter,4
4189,MaskWitchHunter,4
4190,WeaponDualWitchHunter,5
4191,WeaponCrossbowMechanical,5
4192,WeaponSwordSwiftSlicer,5
4193,FamiliarBabyFireWyvern1A,10
4194,HatHelmetMiningGolden,4
4195,WeaponPickaxeDark,5
4196,FishingRodCarbonFiberDark,5
4197,WingsTripple,4
4198,CoatRainRed,4
4199,JetRaceBasicBlock1,0
4200,JetRaceBasicBlock2,0
4201,JetRaceBasicBlock3,0
4202,JetRaceBasicBlock4,0
4203,JetRaceBasicBlock5,0
4204,JetRaceBasicBlock6,0
4205,JetRaceBasicBlock7,0
4206,JetRaceBasicBlock8,0
4207,JetRaceBasicBlock9,0
4208,JetRaceBasicBlock10,0
4209,JetRaceBasicBlock11,0
4210,JetRaceBasicBlock12,0
4211,JetRaceBasicBlock13,0
4212,JetRaceBasicBlock14,0
4213,JetRaceBasicBlock15,0
4214,JetRaceBasicBlock16,0
4215,JetRaceBasicBlock17,0
4216,JetRaceBasicBlock18,0
4217,JetRaceBasicBlock19,0
4218,JetRaceBasicBlock20,0
4219,JetRaceBasicBlock21,0
4220,JetRaceBasicBlock22,0
4221,JetRaceBasicBlock23,0
4222,JetRaceBasicBlock24,0
4223,JetRaceBasicBlock25,0
4224,JetRaceBasicBlock26,0
4225,JetRaceBasicBlock27,0
4226,JetRaceBasicBlock28,0
4227,JetRaceBasicBlock29,0
4228,JetRaceBasicBlock30,0
4229,JetRaceBasicBlock31,0
4230,JetRaceBackgroundIndent1,1
4231,JetRaceBackgroundIndent2,1
4232,JetRaceBackgroundIndent3,1
4233,JetRaceBackgroundIndent4,1
4234,JetRaceBackgroundIndent5,1
4235,JetRaceBackgroundIndent6,1
4236,JetRaceBackgroundIndent7,1
4237,JetRaceBackgroundTiles1,1
4238,JetRaceBackgroundTiles2,1
4239,JetRaceBackgroundTiles3,1
4240,JetRaceBackgroundTiles4,1
4241,JetRaceBackgroundPlate,1
4242,JetRaceBackgroundWindow1,1
4243,JetRaceBackgroundWindow2,1
4244,JetRaceBackgroundWindow3,1
4245,JetRaceBackgroundWindow4,1
4246,JetRaceBackgroundWindow5,1
4247,JetRaceBackgroundWindow6,1
4248,MountFlyingJetRed,4
4249,JetRaceAirVent,0
4250,JetRaceAwardGate1,0
4251,JetRaceAwardGate2,0
4252,JetRaceAwardGate3,0
4253,JetRaceDoor,0
4254,JetRaceElectronicsPanel,0
4255,JetRaceHalogenLamp,0
4256,JetRacePillar,0
4257,JetRacePinballBumper,0
4258,JetRaceDoorEdge,0
4259,JetRaceSquarePillar,0
4260,JetRacePipe,0
4261,JetRaceSpeedBoost,0
4262,JetRaceWireVertical,0
4263,MaskDraugr,4
4264,MaskFacehugger,4
4265,MaskDarkIfrit,4
4266,WingsFlaming,4
4267,WingsGhost,4
4268,WingsDarkIfrit,4
4269,SuitGhostBlue,4
4270,BeardDarkIfrit,4
4271,PantsDarkIfrit,4
4272,SuitMorphsuitBlack,4
4273,PantsJorogumo,4
4274,IngredientZombieHand,7
4275,FishingIngredientFishBone,7
4276,TorchUnholy,0
4277,HelloBotSkeleton,0
4278,OrbJetRaceBackground,7
4279,MaskBurger,4
4280,RobesCultist,4
4281,WeaponSwordsDualSpirit,5
4282,GlowesBraceletDarkEfreet,4
4283,JetRaceBasicBlock32,0
4284,JetRaceBasicBlock33,0
4285,JetRaceElectricWireLarge,0
4286,JetRaceForcefieldStart,0
4287,JetRaceElectricConstantTrap,0
4288,JetRaceTrampoline,0
4289,JetRacePlasmaBlock,0
4290,MountFlyingUfoBasic,4
4291,MountFlyingPropellerWooden,4
4292,MountFlyingRocketSkull,4
4293,OverallsJetPilot,4
4294,HatHelmetJetPilot,4
4295,MaskOxygenJetPilot,4
4296,OverallsBumblebee,4
4297,HatBumblebee,4
4298,GlassesBumblebee,4
4299,WingsBumblebee,4
4300,HatFlightCaptain,4
4301,CoatFlightCaptain,4
4302,PantsFlightCaptain,4
4303,ShirtFlightCaptain,4
4304,CoatAviator,4
4305,PantsAviator,4
4306,HatAviatorBrown,4
4307,HatAviatorBlack,4
4308,GlassesAviator,4
4309,NeckScarfAviator,4
4310,HatForeheadGlasses,4
4311,CoatPilotGreen,4
4312,CoatPilotBrown,4
4313,GlassesPilot,4
4314,HatHelmetRacerVisorUpYellow,4
4315,HatHelmetRacerVisorUpRed,4
4316,HatHelmetRacerVisorUpGreen,4
4317,HatHelmetRacerVisorUpBlue,4
4318,HatHelmetRacerVisorUpWhite,4
4319,HatHelmetRacerVisorUpBlack,4
4320,HatHelmetRacerYellow,4
4321,HatHelmetRacerRed,4
4322,HatHelmetRacerGreen,4
4323,HatHelmetRacerBlue,4
4324,HatHelmetRacerWhite,4
4325,HatHelmetRacerBlack,4
4326,MaskOxygenRacerYellow,4
4327,MaskOxygenRacerRed,4
4328,MaskOxygenRacerGreen,4
4329,MaskOxygenRacerBlue,4
4330,MaskOxygenRacerWhite,4
4331,MaskOxygenRacerBlack,4
4332,HatHelmetSpaceFighterPilot1,4
4333,HatHelmetSpaceFighterPilot2,4
4334,OverallsSpaceFighterPilot,4
4335,MoustacheBaron,4
4336,HatTiaraGoldenWings,4
4337,HatTiaraBirdTribeShaman,4
4338,NeckAmuletBirdTribeShaman,4
4339,WingsBirdTribeShaman,4
4340,TailBirdTribeShaman,4
4341,BackParachute,4
4342,HatParatrooperBeretPurple,4
4343,HatPropeller,4
4344,HatSideCapBlue,4
4345,HatSideCapBrown,4
4346,HatSideCapGreen,4
4347,FamiliarKite1A,10
4348,GlassesPilotVisorBlack,4
4349,GlassesPilotVisorClear,4
4350,GlassesPilotVisorRed,4
4351,GlassesPilotVisorGreen,4
4352,GlassesPilotVisorBlue,4
4353,GlassesPilotVisorYellow,4
4354,HatEarmuffsPink,4
4355,MountFlyingBathtub,4
4356,MountFlyingRocketBomb,4
4357,MountFlyingEasterEgg,4
4358,MountFlyingHotRod,4
4359,MountFlyingPropellerYellow,4
4360,MountFlyingPropellerFighter,4
4361,MountFlyingPropellerBlue,4
4362,MountFlyingStarFighter,4
4363,MountFlyingJetBlue,4
4364,MountFlyingRocketSpace,4
4365,MountFlyingSantaSledge,4
4366,JetRaceFinishline,0
4367,RuleBotMount,0
4368,JetRaceMysteryChest,0
4369,JetRaceIngredientSilver,7
4370,JetRaceIngredientGold,7
4371,JetRaceCrestSilver,7
4372,JetRaceCrestGold,7
4373,JetRaceGroupPortal,0
4374,JetRaceMysteryChestBackground1,1
4375,JetRaceMysteryChestBackground2,1
4376,JetRaceMysteryChestBackground3,1
4377,JetRaceMysteryChestBackground4,1
4378,JetRaceMysteryChestSign,0
4379,ShirtXmasWoollyRed,4
4380,PantsSeasonalRed,4
4381,HatSeasonalRed,4
4382,HatPomPomPink,4
4383,NeckScarfSeasonalBlue,4
4384,MaskNoseRudolf,4
4385,HoodieXmasBlack,4
4386,JetRaceMountVendorBackground1,1
4387,JetRaceMountVendorBackground2,1
4388,JetRaceMountVendorBackground3,1
4389,JetRaceMountVendorBackground4,1
4390,JetRaceMountVendorBackground5,1
4391,JetRaceMountVendorBackground6,1
4392,JetRaceMountVendorSign,0
4393,JetRaceInfoNPCBackground1,1
4394,JetRaceInfoNPCBackground2,1
4395,JetRaceInfoNPCBackground3,1
4396,JetRaceInfoNPCBackground4,1
4397,JetRaceInfoNPCBackground5,1
4398,JetRaceInfoNPCBackground6,1
4399,JetRaceInfoNPCSign,0
4400,JetRaceMountVendorBackground7,1
4401,JetRaceMountVendorBackground8,1
4402,JetRaceMountVendorBackground9,1
4403,JetRaceInfoNPCBackground7,1
4404,JetRaceInfoNPCBackground8,1
4405,JetRaceInfoNPCBackground9,1
4406,JetRaceMysteryChestBackground5,1
4407,JetRaceMysteryChestBackground6,1
4408,JetRaceStartBackground1,1
4409,JetRaceStartBackground2,1
4410,JetRaceStartBackground3,1
4411,JetRaceStartBackground4,1
4412,JetRaceStartBackground5,1
4413,JetRaceStartBackground6,1
4414,JetRaceStartBackground7,1
4415,JetRaceStartBackground8,1
4416,JetRaceStartBackground9,1
4417,JetRaceStartSign,0
4418,HatBabyCloud,4
4419,JetRaceMine,0
4420,JetRacePercentageBlock1,0
4421,JetRacePercentageBlock2,0
4422,JetRacePercentageBlock3,0
4423,JetRaceCyanDoorEdge,0
4424,JetRaceCyanSquarePillar,0
4425,JetRaceBackgroundTilesCyan,1
4426,HatWinterFox,4
4427,ShoesWinterFox,4
4428,GlowesWinterFox,4
4429,OverallsWinterFox,4
4430,TailWinterFox,4
4431,HatCrownIceQueen,4
4432,DressIceQueen,4
4433,CapeIceQueen,4
4434,WeaponStaffIceQueen,5
4435,MaskFlamingIce,4
4436,OrbWeatherAuroraBorealis,7
4437,SnowDrift,0
4438,RobesIceShaman,4
4439,HatHoodIceShaman,4
4440,WeaponStaffIceShaman,5
4441,HairPuffyGreen,4
4442,HairBieberBlack,4
4443,HairCottonCandyDream,4
4444,HairSemilongBlonde,4
4445,HairShortAnimeRed,4
4446,HairCrewcutPink,4
4447,HairCrewcutBlue,4
4448,HairStarbridge,4
4449,HairExotic,4
4450,HairCurlySideyBrown,4
4451,HairRetroPotBrown,4
4452,HairEilish,4
4453,HairPamela,4
4454,HairBiden,4
4455,GlassesThick,4
4456,NeckTieBlue,4
4457,FrostTrap,0
4458,FrostConstantTrap,0
4459,GrassFrosted,0
4460,HangingLeavesSilver,0
4461,RocksSnowy1,0
4462,RocksSnowy2,0
4463,SnowPillar,0
4464,SpikesIce,0
4465,VineSilver,0
4466,BushSnowy1,0
4467,BushSnowy2,0
4468,BushSnowy3,0
4469,TreeStumpSnowy,0
4470,TorchBlue,0
4471,WeaponGunSnowball,5
4472,MountFlyingTurboSledge,4
4473,FamiliarBabyWaterWyvern1A,10
4474,AnniversaryCake4,0
4475,GuestBookAnniversary,0
4476,LoreBotLeft,0
4477,BestSetBackground1,1
4478,BestSetBackground2,1
4479,BestSetBackground3,1
4480,BestSetBackground4,1
4481,BestSetBackground5,1
4482,BestSetBackground6,1
4483,BestSetBackground7,1
4484,BestSetBackground8,1
4485,BestSetBackground9,1
4486,BestSetNeonSign,0
4487,BestSetPhotoSign,0
4488,BestSetPlatform,0
4489,BestSetSpotLightLeft,0
4490,BestSetSpotLightRight,0
4491,BestSetPhotoBooth,0
4492,ShirtArmorCandyKnight,4
4493,PantsArmorCandyKnight,4
4494,HatHelmetArmorCandyKnight,4
4495,WeaponSwordCandyKnight,5
4496,ShirtTuxedoRed,4
4497,PantsTuxedoRed,4
4498,FamiliarPhoenix1A,10
4499,WeaponSwordAcidFlame,5
4500,HatHelmetOx,4
4501,HatOrientalRed,4
4502,PantsBrokenHoleBlue,4
4503,BestSetTrophy,0
4504,ShirtVestedRed,4
4505,ShirtWintercoatYellow,4
4506,HatHoodWinterCoatYellow,4
4507,FamiliarBabyEarthWyvern1A,10
4508,FamiliarBabyAirWyvern1A,10
4509,FamiliarBabyLightWyvern1A,10
4510,FamiliarBabyDarkWyvern1A,10
4511,ShoesWinterbootsYellow,4
4512,ShirtBowlingBlack,4
4513,ContactLensesOdin,4
4514,FamiliarSeagul1A,10
4515,FamiliarSwallow1A,10
4516,FamiliarBee1A,10
4517,ShirtWintercoatBlue,4
4518,HatHoodWinterCoatBlue,4
4519,ShirtWintercoatPink,4
4520,HatHoodWinterCoatPink,4
4521,ShirtWintercoatGreen,4
4522,HatHoodWinterCoatGreen,4
4523,WeaponSwordCrimson,5
4524,ShoesCandyKnight,4
4525,JewelBlockBlack,0
4526,JewelBlockBlue,0
4527,JewelBlockCyan,0
4528,JewelBlockGreen,0
4529,JewelBlockOrange,0
4530,JewelBlockRed,0
4531,JewelBlockTurquoise,0
4532,JewelBlockPurple,0
4533,JewelBlockWhite,0
4534,JewelBlockYellow,0
4535,TurquoiseBlock,0
4536,BounceBlobGreen,0
4537,BounceBlobOrange,0
4538,BounceBlobPurple,0
4539,SinkWhite,0
4540,GrassExtraTall,0
4541,LeavesPlant,0
4542,DecorativePinkFan,0
4543,GoldenOxStatue,0
4544,FishingTutorialSign,0
4545,WallClockAnalog,0
4546,ForSaleSign,0
4547,PebblePillar,0
4548,WoodenSignPlanks,0
4549,RoadMarkerStone,0
4550,FireExtinguisher,0
4551,TrapdoorWoodenPlatform,0
4552,AlienCactus,0
4553,WeaponBaseballbatStPatricks,5
4554,WeaponEggHunterTribe21,5
4555,MaskEggHunterTribe21,4
4556,WingsStPatricks21,4
4557,DressEasterYellow,4
4558,WeaponStPatricks21,5
4559,ShirtCollegePurple,4
4560,MaskDragonBlue,4
4561,LureNoob,7
4562,DiagonalLargeTiles,1
4563,DiagonalLargePlating,1
4564,HatCrownStPatricks,4
4565,MaskFaceStPatricks,4
4566,BeardStubbed,4
4567,WeaponGunStPatricks,5
4568,DressStPatricks,4
4569,PantsBorat,4
4570,BeardZappa,4
4571,OverallsPickle,4
4572,HatHoodGreen,4
4573,CandyWorm,0
4574,LoveThrone,0
4575,WeaponChineseDualMaces,5
4576,MountFlyingJetSpaceWarrior,4
4577,WeaponEasterBynnyrai,5
4578,ShirtEasterBunnyrai,4
4579,PantsEasterBunnyrai,4
4580,HatHelmetEasterBunnyrai,4
4581,ShoesEasterBunnyrai,4
4582,HatEasterEggShell,4
4583,EarsCatAlbino,4
4584,SignLocalized,0
4585,LureCrabBait,7
4586,FishCrabTiny,7
4587,FishCrabSmall,7
4588,FishCrabMedium,7
4589,FishCrabLarge,7
4590,FishCrabHuge,7
4591,MaskBunnyrai,4
4592,TrophyFishCrab,0
4593,MonolithPuzzle,7
4594,MonolithLightPart1,0
4595,MonolithLightPart2,0
4596,MonolithLightPart3,0
4597,MonolithLightPart4,0
4598,MonolithLightPart5,0
4599,MonolithLightPart6,0
